UNIQUE_CARRIER_NAME,Date,Open,High,Low,Close,Adj Close,Volume
Hawaiian Airlines Inc.,3/1/2023,11.22,11.41,7.44,9.16,9.16,39640000
Hawaiian Airlines Inc.,4/1/2023,9.07,9.15,7.68,8.33,8.33,20320000
Hawaiian Airlines Inc.,5/1/2023,8.25,8.64,7.34,8.01,8.01,22300000
Hawaiian Airlines Inc.,6/1/2023,8.04,10.90,7.83,10.77,10.77,30570000
Hawaiian Airlines Inc.,7/1/2023,10.78,12.64,10.29,11.59,11.59,31010000
Hawaiian Airlines Inc.,8/1/2023,11.39,11.39,8.58,8.58,8.58,25820000
Hawaiian Airlines Inc.,9/1/2023,8.63,8.77,6.17,6.33,6.33,41480000
Hawaiian Airlines Inc.,10/1/2023,6.32,6.35,3.70,4.21,4.21,79840000
Hawaiian Airlines Inc.,11/1/2023,4.21,5.12,3.88,4.49,4.49,54790000
Hawaiian Airlines Inc.,12/1/2023,4.50,14.71,4.41,14.20,14.20,100120000
Hawaiian Airlines Inc.,1/1/2024,14.07,14.89,11.56,14.25,14.25,38430000
Hawaiian Airlines Inc.,2/1/2024,14.44,14.44,13.75,14.11,14.11,14300000
Hawaiian Airlines Inc.,3/1/2024,14.10,14.29,13.20,13.33,13.33,14460000
Hawaiian Airlines Inc.,4/1/2024,13.37,13.53,12.01,12.70,12.70,15110000
Hawaiian Airlines Inc.,5/1/2024,12.70,13.86,12.14,13.66,13.66,12320000
Hawaiian Airlines Inc.,6/1/2024,13.75,13.75,12.18,12.43,12.43,10360000
Hawaiian Airlines Inc.,7/1/2024,12.34,14.26,10.52,12.79,12.79,29070000
Hawaiian Airlines Inc.,8/1/2024,12.74,17.75,11.36,17.32,17.32,1460000
Hawaiian Airlines Inc.,9/1/2024,17.25,18.00,16.82,18.00,18.00,23730000
JetBlue Airways,5/1/2002,14.62,16.34,12.77,13.13,13.13,20052231
JetBlue Airways,6/1/2002,13.39,14.96,12.79,13.50,13.50,10375091
JetBlue Airways,7/1/2002,13.47,14.39,11.81,13.80,13.80,19394104
JetBlue Airways,8/1/2002,13.81,13.84,10.68,11.41,11.41,29106679
JetBlue Airways,9/1/2002,11.35,13.51,10.97,11.95,11.95,29561294
JetBlue Airways,10/1/2002,11.92,11.99,8.81,11.97,11.97,84346655
JetBlue Airways,11/1/2002,11.85,12.59,9.78,10.97,10.97,64724068
JetBlue Airways,12/1/2002,11.08,12.41,10.37,12.00,12.00,38371953
JetBlue Airways,1/1/2003,11.96,13.32,11.96,12.58,12.58,30555225
JetBlue Airways,2/1/2003,12.53,12.58,10.87,11.72,11.72,20509650
JetBlue Airways,3/1/2003,11.76,13.14,10.29,12.32,12.32,45715950
JetBlue Airways,4/1/2003,12.33,14.42,12.11,13.97,13.97,31810500
JetBlue Airways,5/1/2003,13.87,15.98,13.71,15.06,15.06,33942150
JetBlue Airways,6/1/2003,15.14,19.03,14.23,18.66,18.66,64572750
JetBlue Airways,7/1/2003,18.60,21.09,18.36,20.26,20.26,52537275
JetBlue Airways,8/1/2003,20.34,23.96,20.22,23.96,23.96,34797375
JetBlue Airways,9/1/2003,23.98,27.82,23.79,27.06,27.06,76794750
JetBlue Airways,10/1/2003,27.07,31.43,24.59,25.63,25.63,110457450
JetBlue Airways,11/1/2003,25.41,25.60,22.52,24.25,24.25,57068250
JetBlue Airways,12/1/2003,24.49,24.63,16.96,17.68,17.68,115635750
JetBlue Airways,1/1/2004,17.76,19.58,14.87,15.11,15.11,114898200
JetBlue Airways,2/1/2004,15.11,17.12,14.57,15.87,15.87,62721150
JetBlue Airways,3/1/2004,16.17,17.07,13.53,16.83,16.83,76257450
JetBlue Airways,4/1/2004,16.93,20.37,16.01,18.47,18.47,84823800
JetBlue Airways,5/1/2004,18.45,19.80,16.70,19.21,19.21,48892050
JetBlue Airways,6/1/2004,18.93,20.67,17.73,19.59,19.59,53013000
JetBlue Airways,7/1/2004,19.43,19.58,14.55,15.87,15.87,59482650
JetBlue Airways,8/1/2004,15.55,17.60,14.58,15.90,15.90,59820600
JetBlue Airways,9/1/2004,15.83,16.53,13.40,13.95,13.95,59920500
JetBlue Airways,10/1/2004,14.20,15.97,13.25,14.70,14.70,71677500
JetBlue Airways,11/1/2004,14.70,16.28,14.46,16.01,16.01,58449900
JetBlue Airways,12/1/2004,16.20,17.55,14.86,15.48,15.48,71051700
JetBlue Airways,1/1/2005,15.56,15.64,12.26,13.19,13.19,79767900
JetBlue Airways,2/1/2005,13.29,14.11,11.93,12.01,12.01,46869750
JetBlue Airways,3/1/2005,12.12,13.23,11.37,12.69,12.69,91316550
JetBlue Airways,4/1/2005,12.64,13.89,12.04,13.37,13.37,70537800
JetBlue Airways,5/1/2005,13.50,15.63,13.37,14.49,14.49,64627500
JetBlue Airways,6/1/2005,14.48,15.57,13.17,13.63,13.63,51125250
JetBlue Airways,7/1/2005,13.67,15.23,12.97,14.00,14.00,47179650
JetBlue Airways,8/1/2005,14.00,14.03,12.37,12.70,12.70,44757000
JetBlue Airways,9/1/2005,12.67,13.17,11.39,11.73,11.73,64096200
JetBlue Airways,10/1/2005,11.66,13.50,11.34,12.41,12.41,80060250
JetBlue Airways,11/1/2005,12.45,13.43,11.97,12.29,12.29,59892900
JetBlue Airways,12/1/2005,12.23,16.85,12.12,15.38,15.38,80808450
JetBlue Airways,1/1/2006,14.72,14.91,12.42,13.04,13.04,70036000
JetBlue Airways,2/1/2006,12.19,12.39,10.27,11.40,11.40,123146700
JetBlue Airways,3/1/2006,11.54,12.17,9.65,10.72,10.72,109743300
JetBlue Airways,4/1/2006,10.77,11.33,8.93,10.26,10.26,125841900
JetBlue Airways,5/1/2006,10.28,11.20,9.48,10.42,10.42,92320600
JetBlue Airways,6/1/2006,10.50,12.92,10.04,12.14,12.14,117723100
JetBlue Airways,7/1/2006,12.30,12.65,10.35,10.69,10.69,95780700
JetBlue Airways,8/1/2006,10.63,11.23,9.67,10.26,10.26,65436800
JetBlue Airways,9/1/2006,10.30,10.55,9.23,9.24,9.24,105144700
JetBlue Airways,10/1/2006,9.26,12.95,9.15,12.56,12.56,130716800
JetBlue Airways,11/1/2006,12.52,15.60,11.86,13.66,13.66,110462700
JetBlue Airways,12/1/2006,13.74,14.75,13.30,14.20,14.20,70417800
JetBlue Airways,1/1/2007,14.34,17.02,13.48,13.68,13.68,118523300
JetBlue Airways,2/1/2007,13.88,14.02,12.07,12.31,12.31,165698600
JetBlue Airways,3/1/2007,12.12,12.42,11.33,11.51,11.51,145392800
JetBlue Airways,4/1/2007,11.55,12.08,9.85,9.91,9.91,161562500
JetBlue Airways,5/1/2007,9.92,11.21,9.72,10.78,10.78,130974700
JetBlue Airways,6/1/2007,10.84,11.91,10.05,11.75,11.75,117643800
JetBlue Airways,7/1/2007,11.84,11.99,9.77,9.85,9.85,98203400
JetBlue Airways,8/1/2007,9.85,10.37,8.53,9.52,9.52,123392200
JetBlue Airways,9/1/2007,9.63,9.94,8.97,9.22,9.22,75129800
JetBlue Airways,10/1/2007,9.23,9.98,8.97,9.13,9.13,117576900
JetBlue Airways,11/1/2007,9.10,9.11,6.57,7.00,7.00,149583400
JetBlue Airways,12/1/2007,7.02,8.83,5.90,5.90,5.90,131081100
JetBlue Airways,1/1/2008,5.94,7.00,4.30,6.91,6.91,157282900
JetBlue Airways,2/1/2008,7.04,7.33,5.43,5.45,5.45,98564300
JetBlue Airways,3/1/2008,5.48,6.00,4.42,5.80,5.80,110126000
JetBlue Airways,4/1/2008,5.90,5.99,4.50,5.04,5.04,123782200
JetBlue Airways,5/1/2008,5.03,5.12,3.90,3.97,3.97,143152300
JetBlue Airways,6/1/2008,3.98,4.37,3.52,3.73,3.73,141016200
JetBlue Airways,7/1/2008,3.63,5.60,3.04,5.27,5.27,217606600
JetBlue Airways,8/1/2008,5.42,6.18,5.09,6.07,6.07,136584500
JetBlue Airways,9/1/2008,6.46,6.75,4.52,4.95,4.95,185563100
JetBlue Airways,10/1/2008,4.99,5.91,3.09,5.55,5.55,145678600
JetBlue Airways,11/1/2008,5.61,6.15,3.63,5.24,5.24,107970700
JetBlue Airways,12/1/2008,5.12,7.20,4.63,7.10,7.10,98376700
JetBlue Airways,1/1/2009,6.92,7.74,5.47,5.63,5.63,146812600
JetBlue Airways,2/1/2009,5.54,6.35,3.77,3.81,3.81,102678800
JetBlue Airways,3/1/2009,3.69,4.49,2.81,3.65,3.65,137647000
JetBlue Airways,4/1/2009,3.51,6.06,3.44,4.93,4.93,153147500
JetBlue Airways,5/1/2009,4.91,6.40,4.22,4.53,4.53,140086100
JetBlue Airways,6/1/2009,4.58,5.20,3.72,4.27,4.27,286215100
JetBlue Airways,7/1/2009,4.32,5.25,4.08,5.11,5.11,153326900
JetBlue Airways,8/1/2009,5.16,5.94,5.01,5.81,5.81,140769800
JetBlue Airways,9/1/2009,5.83,6.87,5.41,5.98,5.98,192741800
JetBlue Airways,10/1/2009,5.96,6.39,4.87,4.96,4.96,151405500
JetBlue Airways,11/1/2009,4.97,5.62,4.74,5.51,5.51,106085700
JetBlue Airways,12/1/2009,5.60,6.05,5.22,5.45,5.45,158081800
JetBlue Airways,1/1/2010,5.54,6.03,4.90,4.94,4.94,172725000
JetBlue Airways,2/1/2010,5.02,5.49,4.64,5.28,5.28,121029100
JetBlue Airways,3/1/2010,5.26,5.70,5.08,5.58,5.58,152707500
JetBlue Airways,4/1/2010,5.65,6.85,5.56,5.59,5.59,240562400
JetBlue Airways,5/1/2010,5.63,6.35,5.14,6.20,6.20,146477100
JetBlue Airways,6/1/2010,6.16,6.95,5.49,5.49,5.49,150269400
JetBlue Airways,7/1/2010,5.52,6.57,5.21,6.43,6.43,102766800
JetBlue Airways,8/1/2010,6.50,6.55,5.31,5.71,5.71,78145000
JetBlue Airways,9/1/2010,5.83,6.75,5.52,6.69,6.69,107505100
JetBlue Airways,10/1/2010,6.66,7.30,6.34,6.98,6.98,126120000
JetBlue Airways,11/1/2010,7.04,7.60,6.55,6.80,6.80,107320500
JetBlue Airways,12/1/2010,6.94,7.24,6.31,6.61,6.61,88722200
JetBlue Airways,1/1/2011,6.71,7.13,5.71,6.00,6.00,126550600
JetBlue Airways,2/1/2011,5.95,6.12,5.55,5.70,5.70,130723400
JetBlue Airways,3/1/2011,5.66,6.45,5.44,6.27,6.27,128029000
JetBlue Airways,4/1/2011,6.32,6.36,5.35,5.66,5.66,109999400
JetBlue Airways,5/1/2011,5.73,6.38,5.62,6.07,6.07,111790000
JetBlue Airways,6/1/2011,6.09,6.29,5.45,6.10,6.10,86460200
JetBlue Airways,7/1/2011,6.15,6.26,4.55,4.79,4.79,124918100
JetBlue Airways,8/1/2011,4.99,4.99,3.86,4.35,4.35,139548800
JetBlue Airways,9/1/2011,4.35,4.59,3.90,4.09,4.09,82484900
JetBlue Airways,10/1/2011,4.10,4.74,3.49,4.48,4.48,93233500
JetBlue Airways,11/1/2011,4.32,4.47,3.40,4.12,4.12,114476500
JetBlue Airways,12/1/2011,4.08,5.65,4.07,5.20,5.20,131812900
JetBlue Airways,1/1/2012,5.33,5.97,5.04,5.92,5.92,134278700
JetBlue Airways,2/1/2012,5.97,6.32,4.76,5.10,5.10,118182200
JetBlue Airways,3/1/2012,5.16,5.39,4.73,4.89,4.89,140128300
JetBlue Airways,4/1/2012,4.92,4.95,4.60,4.75,4.75,89595100
JetBlue Airways,5/1/2012,4.72,5.24,4.06,5.23,5.23,110183200
JetBlue Airways,6/1/2012,5.07,5.44,4.86,5.30,5.30,122181900
JetBlue Airways,7/1/2012,5.35,5.94,5.12,5.51,5.51,101911300
JetBlue Airways,8/1/2012,5.43,5.43,4.85,4.90,4.90,81405100
JetBlue Airways,9/1/2012,4.92,5.18,4.76,4.80,4.80,75024000
JetBlue Airways,10/1/2012,4.83,5.36,4.77,5.29,5.29,66216200
JetBlue Airways,11/1/2012,5.27,5.48,4.80,5.14,5.14,65092000
JetBlue Airways,12/1/2012,5.14,5.99,5.04,5.72,5.72,67996900
JetBlue Airways,1/1/2013,5.89,6.42,5.73,5.81,5.81,101225700
JetBlue Airways,2/1/2013,5.80,6.21,5.70,6.05,6.05,57425500
JetBlue Airways,3/1/2013,6.05,7.01,6.00,6.90,6.90,73378500
JetBlue Airways,4/1/2013,6.89,7.28,6.14,6.89,6.89,106937800
JetBlue Airways,5/1/2013,6.85,7.00,6.12,6.21,6.21,88208500
JetBlue Airways,6/1/2013,6.22,6.63,5.95,6.29,6.29,73367300
JetBlue Airways,7/1/2013,6.30,6.93,6.13,6.54,6.54,68028500
JetBlue Airways,8/1/2013,6.59,6.67,6.08,6.15,6.15,63296100
JetBlue Airways,9/1/2013,6.22,6.89,6.04,6.67,6.67,72922400
JetBlue Airways,10/1/2013,6.66,7.69,6.57,7.09,7.09,125960000
JetBlue Airways,11/1/2013,7.07,9.20,7.05,8.89,8.89,155128100
JetBlue Airways,12/1/2013,8.89,8.95,8.24,8.54,8.54,100063100
JetBlue Airways,1/1/2014,8.56,9.45,8.45,8.76,8.76,159193100
JetBlue Airways,2/1/2014,8.79,9.15,8.29,8.83,8.83,97947600
JetBlue Airways,3/1/2014,8.70,9.21,8.20,8.69,8.69,142516000
JetBlue Airways,4/1/2014,8.70,9.20,7.61,7.91,7.91,175977300
JetBlue Airways,5/1/2014,8.15,9.74,7.96,9.66,9.66,148503400
JetBlue Airways,6/1/2014,9.71,11.12,9.54,10.85,10.85,201619700
JetBlue Airways,7/1/2014,10.84,11.59,10.17,10.72,10.72,156884100
JetBlue Airways,8/1/2014,10.74,12.83,10.50,12.23,12.23,171612600
JetBlue Airways,9/1/2014,12.23,12.76,10.21,10.62,10.62,156815800
JetBlue Airways,10/1/2014,10.37,11.73,9.38,11.54,11.54,229525900
JetBlue Airways,11/1/2014,11.50,14.94,11.46,14.63,14.63,175289500
JetBlue Airways,12/1/2014,14.97,16.21,14.31,15.86,15.86,195592600
JetBlue Airways,1/1/2015,16.13,17.36,14.13,16.79,16.79,176976200
JetBlue Airways,2/1/2015,16.64,18.20,16.01,17.19,17.19,136081900
JetBlue Airways,3/1/2015,17.25,19.60,16.64,19.25,19.25,141442700
JetBlue Airways,4/1/2015,19.10,21.28,18.34,20.53,20.53,190091200
JetBlue Airways,5/1/2015,20.83,22.40,19.31,20.16,20.16,206747900
JetBlue Airways,6/1/2015,20.32,21.60,18.33,20.76,20.76,211483500
JetBlue Airways,7/1/2015,21.16,24.19,19.53,22.98,22.98,181369300
JetBlue Airways,8/1/2015,23.07,24.64,16.26,22.32,22.32,155293600
JetBlue Airways,9/1/2015,21.75,27.36,21.59,25.77,25.77,172552900
JetBlue Airways,10/1/2015,25.65,27.09,23.63,24.84,24.84,178793300
JetBlue Airways,11/1/2015,24.99,26.88,24.53,24.74,24.74,112643300
JetBlue Airways,12/1/2015,24.79,27.00,22.50,22.65,22.65,134280600
JetBlue Airways,1/1/2016,22.04,22.14,19.43,21.31,21.31,159313000
JetBlue Airways,2/1/2016,20.94,23.67,18.51,22.00,22.00,144247400
JetBlue Airways,3/1/2016,22.10,22.67,19.49,21.12,21.12,145859200
JetBlue Airways,4/1/2016,21.00,21.54,18.88,19.79,19.79,147379600
JetBlue Airways,5/1/2016,19.85,20.00,17.61,17.93,17.93,121653600
JetBlue Airways,6/1/2016,17.81,18.77,14.76,16.56,16.56,135196000
JetBlue Airways,7/1/2016,16.46,18.94,15.98,18.33,18.33,133193400
JetBlue Airways,8/1/2016,18.42,18.50,15.72,15.95,15.95,111051600
JetBlue Airways,9/1/2016,15.99,17.91,15.70,17.24,17.24,142635300
JetBlue Airways,10/1/2016,17.17,19.32,17.10,17.48,17.48,132023000
JetBlue Airways,11/1/2016,17.43,21.25,16.85,20.09,20.09,120498100
JetBlue Airways,12/1/2016,19.98,23.12,19.91,22.42,22.42,127481500
JetBlue Airways,1/1/2017,22.66,23.15,18.94,19.61,19.61,157659400
JetBlue Airways,2/1/2017,19.65,20.32,18.71,19.96,19.96,117067000
JetBlue Airways,3/1/2017,20.18,21.04,19.05,20.61,20.61,153928300
JetBlue Airways,4/1/2017,20.65,22.74,20.31,21.83,21.83,116501000
JetBlue Airways,5/1/2017,21.76,23.12,20.70,22.42,22.42,107353500
JetBlue Airways,6/1/2017,22.50,23.37,22.20,22.83,22.83,85919600
JetBlue Airways,7/1/2017,22.87,24.13,21.42,21.93,21.93,104219000
JetBlue Airways,8/1/2017,22.03,22.62,19.17,19.81,19.81,93572500
JetBlue Airways,9/1/2017,19.89,19.95,18.05,18.53,18.53,154524500
JetBlue Airways,10/1/2017,18.56,20.79,18.37,19.15,19.15,159476500
JetBlue Airways,11/1/2017,18.90,21.59,18.73,21.47,21.47,101561200
JetBlue Airways,12/1/2017,21.38,22.74,20.84,22.34,22.34,92906400
JetBlue Airways,1/1/2018,22.37,23.08,20.11,20.86,20.86,113361200
JetBlue Airways,2/1/2018,20.87,22.06,19.23,21.05,21.05,85472800
JetBlue Airways,3/1/2018,21.05,22.80,19.80,20.32,20.32,94806700
JetBlue Airways,4/1/2018,20.32,20.82,18.57,19.19,19.19,117398800
JetBlue Airways,5/1/2018,19.16,19.93,18.53,18.89,18.89,99732100
JetBlue Airways,6/1/2018,19.06,19.48,18.56,18.98,18.98,96060400
JetBlue Airways,7/1/2018,18.85,20.11,17.10,18.00,18.00,118252500
JetBlue Airways,8/1/2018,17.97,19.46,17.37,19.08,19.08,104610200
JetBlue Airways,9/1/2018,19.12,20.14,18.75,19.36,19.36,76582000
JetBlue Airways,10/1/2018,19.41,19.49,15.76,16.73,16.73,128251000
JetBlue Airways,11/1/2018,16.75,19.58,16.70,19.52,19.52,91027700
JetBlue Airways,12/1/2018,19.52,19.72,15.19,16.06,16.06,102689300
JetBlue Airways,1/1/2019,15.80,18.50,15.29,17.99,17.99,100555700
JetBlue Airways,2/1/2019,17.98,18.36,16.66,16.70,16.70,72696600
JetBlue Airways,3/1/2019,16.75,17.09,15.60,16.36,16.36,113299600
JetBlue Airways,4/1/2019,16.49,18.68,16.30,18.55,18.55,120553500
JetBlue Airways,5/1/2019,18.56,18.92,16.95,17.23,17.23,83031000
JetBlue Airways,6/1/2019,17.15,19.68,17.12,18.49,18.49,86126700
JetBlue Airways,7/1/2019,18.69,19.83,18.48,19.23,19.23,88568100
JetBlue Airways,8/1/2019,19.33,19.76,16.53,17.32,17.32,84388300
JetBlue Airways,9/1/2019,17.22,17.53,16.25,16.75,16.75,103271000
JetBlue Airways,10/1/2019,16.79,19.60,15.87,19.30,19.30,132277000
JetBlue Airways,11/1/2019,19.35,19.93,18.60,19.27,19.27,66861000
JetBlue Airways,12/1/2019,19.26,19.49,18.40,18.72,18.72,87899200
JetBlue Airways,1/1/2020,18.90,21.19,18.10,19.83,19.83,137336800
JetBlue Airways,2/1/2020,19.98,21.65,15.42,15.78,15.78,106852200
JetBlue Airways,3/1/2020,15.82,16.11,6.61,8.95,8.95,370571300
JetBlue Airways,4/1/2020,8.30,10.38,7.22,9.74,9.74,307581500
JetBlue Airways,5/1/2020,9.16,11.80,7.34,10.07,10.07,339556300
JetBlue Airways,6/1/2020,10.14,15.62,9.89,10.90,10.90,497274400
JetBlue Airways,7/1/2020,11.32,11.56,9.72,10.34,10.34,258171400
JetBlue Airways,8/1/2020,10.24,12.34,9.81,11.52,11.52,194555100
JetBlue Airways,9/1/2020,11.34,13.28,10.93,11.33,11.33,175491000
JetBlue Airways,10/1/2020,11.51,13.54,10.95,11.97,11.97,209770800
JetBlue Airways,11/1/2020,11.97,16.15,11.68,15.09,15.09,177578200
JetBlue Airways,12/1/2020,15.46,16.35,13.86,14.54,14.54,247412300
JetBlue Airways,1/1/2021,14.65,16.03,13.94,14.34,14.34,165621100
JetBlue Airways,2/1/2021,14.42,19.88,14.05,18.43,18.43,178656200
JetBlue Airways,3/1/2021,19.06,21.73,17.00,20.34,20.34,230495800
JetBlue Airways,4/1/2021,20.32,21.96,18.77,20.36,20.36,155219300
JetBlue Airways,5/1/2021,20.36,20.89,18.32,20.10,20.10,115476800
JetBlue Airways,6/1/2021,20.27,20.59,16.62,16.78,16.78,157343600
JetBlue Airways,7/1/2021,16.92,17.36,13.93,14.79,14.79,180683100
JetBlue Airways,8/1/2021,14.86,15.86,13.96,15.13,15.13,145939400
JetBlue Airways,9/1/2021,15.21,16.56,14.48,15.29,15.29,144702700
JetBlue Airways,10/1/2021,15.72,16.65,13.97,14.03,14.03,151798600
JetBlue Airways,11/1/2021,14.03,16.48,12.95,13.42,13.42,158866100
JetBlue Airways,12/1/2021,13.80,14.94,12.86,14.24,14.24,164620900
JetBlue Airways,1/1/2022,14.32,15.52,12.95,14.63,14.63,167781400
JetBlue Airways,2/1/2022,14.68,16.39,13.96,15.27,15.27,143119900
JetBlue Airways,3/1/2022,15.09,15.26,11.37,14.95,14.95,208454600
JetBlue Airways,4/1/2022,15.02,15.19,10.88,11.01,11.01,298706500
JetBlue Airways,5/1/2022,11.00,11.48,9.22,10.74,10.74,218131500
JetBlue Airways,6/1/2022,10.81,10.93,7.99,8.37,8.37,219052500
JetBlue Airways,7/1/2022,8.43,8.94,7.87,8.42,8.42,203174800
JetBlue Airways,8/1/2022,8.45,9.35,7.79,7.79,7.79,249644600
JetBlue Airways,9/1/2022,7.75,8.54,6.52,6.63,6.63,270637100
JetBlue Airways,10/1/2022,6.67,8.05,6.21,8.04,8.04,267632400
JetBlue Airways,11/1/2022,8.17,8.35,7.32,7.96,7.96,189702600
JetBlue Airways,12/1/2022,7.92,8.07,6.18,6.48,6.48,207842000
JetBlue Airways,1/1/2023,6.64,8.82,6.40,8.00,8.00,193969300
JetBlue Airways,2/1/2023,7.95,9.35,7.87,8.30,8.30,149683500
JetBlue Airways,3/1/2023,8.31,8.67,6.46,7.28,7.28,192285300
JetBlue Airways,4/1/2023,7.14,7.30,6.70,7.14,7.14,170484900
JetBlue Airways,5/1/2023,7.04,7.27,6.68,6.83,6.83,206197800
JetBlue Airways,6/1/2023,6.83,8.95,6.77,8.86,8.86,264687800
JetBlue Airways,7/1/2023,8.88,9.45,7.53,7.77,7.77,311139500
JetBlue Airways,8/1/2023,7.23,7.32,5.89,5.92,5.92,377452400
JetBlue Airways,9/1/2023,5.94,6.10,4.34,4.60,4.60,407646800
JetBlue Airways,10/1/2023,4.58,4.79,3.42,3.76,3.76,336717700
JetBlue Airways,11/1/2023,3.70,4.67,3.65,4.42,4.42,316452500
JetBlue Airways,12/1/2023,4.40,5.94,4.38,5.55,5.55,313853000
JetBlue Airways,1/1/2024,5.49,5.83,4.53,5.31,5.31,483234400
JetBlue Airways,2/1/2024,5.38,7.54,5.22,6.48,6.48,346698100
JetBlue Airways,3/1/2024,6.48,7.55,6.28,7.42,7.42,250652900
JetBlue Airways,4/1/2024,7.49,7.58,5.57,5.68,5.68,307220800
JetBlue Airways,5/1/2024,5.63,6.60,4.93,5.59,5.59,240398900
JetBlue Airways,6/1/2024,5.77,6.10,5.37,6.09,6.09,190630500
JetBlue Airways,7/1/2024,6.03,7.30,5.44,6.41,6.41,286364300
JetBlue Airways,8/1/2024,6.41,6.45,4.50,5.08,5.08,439574500
JetBlue Airways,9/1/2024,5.01,6.60,4.93,6.56,6.56,334077800
JetBlue Airways,10/1/2024,6.57,7.65,6.26,6.93,6.93,170325700
JetBlue Airways,10/15/2024,6.93,7.09,6.86,6.93,6.93,10275549
Southwest Airlines Co.,1/1/1985,0.97,1.12,0.95,1.11,0.92,76535889
Southwest Airlines Co.,2/1/1985,1.11,1.14,1.05,1.09,0.90,49975228
Southwest Airlines Co.,3/1/1985,1.09,1.14,1.03,1.08,0.89,44708204
Southwest Airlines Co.,4/1/1985,1.08,1.08,0.93,0.97,0.81,37737143
Southwest Airlines Co.,5/1/1985,0.97,1.10,0.97,1.09,0.90,67273034
Southwest Airlines Co.,6/1/1985,1.10,1.22,1.10,1.22,1.01,59896463
Southwest Airlines Co.,7/1/1985,1.22,1.36,1.18,1.25,1.04,70633267
Southwest Airlines Co.,8/1/1985,1.26,1.33,1.21,1.22,1.02,49166495
Southwest Airlines Co.,9/1/1985,1.22,1.22,1.01,1.02,0.84,54317337
Southwest Airlines Co.,10/1/1985,1.02,1.10,0.99,1.07,0.89,54114582
Southwest Airlines Co.,11/1/1985,1.07,1.26,1.07,1.26,1.04,80057870
Southwest Airlines Co.,12/1/1985,1.25,1.30,1.16,1.18,0.98,78178415
Southwest Airlines Co.,1/1/1986,1.17,1.21,1.00,1.05,0.88,150107935
Southwest Airlines Co.,2/1/1986,1.06,1.10,0.88,0.99,0.83,183523473
Southwest Airlines Co.,3/1/1986,0.99,1.03,0.89,0.94,0.79,88958503
Southwest Airlines Co.,4/1/1986,0.94,0.98,0.86,0.88,0.74,92364300
Southwest Airlines Co.,5/1/1986,0.88,0.99,0.80,0.95,0.80,106274531
Southwest Airlines Co.,6/1/1986,0.95,0.96,0.86,0.92,0.76,58648050
Southwest Airlines Co.,7/1/1986,0.92,0.93,0.83,0.88,0.73,62750956
Southwest Airlines Co.,8/1/1986,0.88,1.01,0.85,0.97,0.81,87001597
Southwest Airlines Co.,9/1/1986,0.97,1.05,0.90,1.03,0.86,94542188
