YEAR,QUARTER,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL_REV,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,CARRIER_GROUP,ASM,RPM,LOAD_FACTOR,YIELD,RASM,CASM,PRASM
2003,2,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,40976,42913,1459400361,5548514,3748319,43710863,10680778,936125,5700121,4951775,34173000,7632000,412850000,4904000,16600000,14881000,1719000,1154000,882000,272000,8068000,7634000,434000,1377000,27631000,472584000,163573000,62380000,47329000,92223000,48074000,22102000,,27259000,2012000,464952000,-10304000,-194000,,-214000,,58414000,47702000,55334000,21161000,34173000,,,,34173000,,3,5194102668250,3508895123875,0.68,0.0000001177,0.0000000910,0.0000000895,0.0000000795
2003,2,AS,19930,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,2585,2583,92861174,367068,285016,2146247,107,178496,477944,426987,2632000,931000,36084000,304000,787000,610000,177000,,,,832000,787000,45000,,,38007000,13886000,4726000,3903000,5554000,4958000,1769000,,2280000,,37076000,-720000,-14000,,-15000,,4081000,3332000,4263000,1631000,2632000,,,,2632000,,3,65520169728,50874215936,0.78,0.0000007093,0.0000005801,0.0000005659,0.0000005507
2003,2,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,2,42409,16133,523256979,2613546,2209888,529955,1193730,210662,2936770,2583412,37957000,45644000,237037000,400000,781000,183000,598000,,,,4464000,4464000,,,2020000,244701000,73799000,15752000,19372000,41602000,21661000,15101000,,11471000,299000,199057000,-6024000,1221000,,976000,,23634000,19807000,65451000,27494000,37957000,,,,37957000,,2,550574827452,465539425856,0.85,0.0000005092,0.0000004444,0.0000003615,0.0000004305
2003,2,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,158974,158663,7431756790,26376586,19614457,141588934,78564323,3486600,21426464,17460700,127450000,-201712000,2472784000,16262000,57403000,45333000,12070000,67490000,67490000,,104958000,220000,104738000,,188721000,2907618000,836021000,231000000,268596000,472497000,255605000,206706000,,209945000,628960000,3109330000,-137970000,-7978000,5576000,233696000,,302456000,395780000,194068000,66618000,127450000,,,,127450000,,3,91964604747600,68387765776200,0.74,0.0000000362,0.0000000316,0.0000000338,0.0000000269
2003,2,DL,19790,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,4696,4690,269762090,890783,599336,14720596,310345,390020,1112391,985355,11806000,-4294000,123790000,295000,7250000,7024000,226000,,,,-2513000,664000,-3177000,,13392000,142214000,48968000,12536000,13137000,23110000,12502000,10110000,,12212000,13933000,146508000,-6748000,-390000,273000,11430000,,14793000,19358000,15064000,3258000,11806000,,,,11806000,,3,347423185660,233753026720,0.67,0.0000005296,0.0000004093,0.0000004217,0.0000003563
2003,2,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,4769,4751,403010685,1009812,838010,62907575,3822010,909499,2518382,2358138,3739000,-47029000,376802000,7777000,34073000,33511000,562000,,,,-8904000,992000,-9896000,,38705000,448453000,194658000,39478000,41427000,72875000,39423000,31881000,,48637000,27103000,495482000,-21280000,-1231000,861000,36044000,,46649000,61043000,14014000,10275000,3739000,,,,3739000,,3,918423004188,762169256990,0.83,0.0000004944,0.0000004883,0.0000005395,0.0000004103
2003,2,DL,19790,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,182,179,15941240,44363,31100,1352529,0,41100,142842,136789,-13643000,-16240000,17911000,266000,1634000,1573000,61000,,,,-441000,72000,-513000,,3569000,22939000,21228000,3706000,2119000,3728000,2017000,1631000,,3364000,1386000,39179000,-1088000,-63000,44000,1844000,,2386000,3123000,-13117000,526000,-13643000,,,,-13643000,,3,1823319300,1278210000,0.70,0.0000140126,0.0000125809,0.0000214877,0.0000098233
2003,2,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,2,15195,14483,983430000,1929858,1247052,4528885,2803151,359481,1993171,1698621,10934000,6130000,134937000,543000,1283000,1146000,137000,614000,614000,,3340000,3303000,37000,,1650000,142366000,61637000,17834000,2134000,25721000,14720000,8936000,,5187000,67000,136236000,-6000,-3415000,,-19000,,14932000,11492000,17622000,6689000,10934000,,,,10934000,,2,693747283698,448291500012,0.65,0.0000003010,0.0000002052,0.0000001964,0.0000001945
2003,2,F9,20436,Frontier Airlines Inc.,16460,I,F9,Frontier Airlines Inc.,2,145,143,12870000,18876,14106,0,0,11292,34845,32181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213147792,159284952,0.75,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2003,2,G4,20368,Allegiant Air,6035,D,G4,Allegiant Air,4,922,922,29017000,138119,99879,0,0,381514,131959,116638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52694332166,38105236806,0.72,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2003,2,HA,19690,Hawaiian Airlines Inc.,5375,D,HA,Hawaiian Airlines Inc.,2,12161,12289,540903458,1844879,1365053,20615033,486079,239715,1121423,950764,19005000,7912000,144441000,540000,6323000,5529000,794000,2390000,2390000,,2705000,,2705000,,1855000,158253000,64523000,15982000,18908000,25014000,13083000,10124000,,1996000,711000,150341000,-84000,-8000,,-10000,,12627000,12525000,20436000,1432000,19005000,,,,19005000,,2,442245169485,327223679895,0.74,0.0000004414,0.0000003578,0.0000003400,0.0000003266
2003,2,HA,19690,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,2,26,26,2288000,6768,4631,38458,2222,16380,8787,8264,1144000,2006000,4859000,145000,435000,434000,1000,3871000,3871000,,72000,,72000,,32000,9413000,3008000,1196000,890000,1132000,603000,466000,,79000,33000,7407000,,,,,,-777000,-777000,1230000,86000,1144000,,,,1144000,,2,110859840,75855780,0.68,0.0000640559,0.0000849088,0.0000668121,0.0000438302
2003,2,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,2,8555,8555,263876800,1319384,992557,254850,815306,206120,1414933,1210700,20507000,7507000,107415000,94000,68000,68000,,150000,150000,,1960000,,1960000,,,109687000,39738000,19044000,5827000,18400000,12387000,3068000,,3715000,,102180000,-1542000,39000,,69000,,14434000,13000000,20507000,,20507000,,,,20507000,,2,271951430080,204585848840,0.75,0.0000005250,0.0000004033,0.0000003757,0.0000003950
2003,2,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,134738,134395,5198401320,19307741,14789641,104753254,64818529,4413348,21407701,18373845,-383024000,-255366000,1807715000,20036000,32530000,25918000,6612000,3008000,2414000,594000,75351000,61016000,14335000,,175828000,2114468000,638743000,331891000,234759000,494592000,223349000,126719000,,147037000,172744000,2369834000,-66075000,-6319000,1047000,-29208000,,-27103000,-127658000,-383024000,,-383024000,,,,-383024000,,3,85211780126868,65271832528068,0.77,0.0000000277,0.0000000248,0.0000000278,0.0000000212
2003,2,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,3889,3938,386954520,965933,792189,53001158,11286239,568043,2007557,1894063,-63673000,-25716000,323738000,10464000,27846000,26532000,1314000,47739000,47739000,,2103000,71000,2032000,,33726000,445616000,137915000,50418000,71636000,83471000,43057000,24362000,,32309000,28164000,471332000,-19514000,-1110000,-2817000,-5758000,,-8758000,-37957000,-63673000,,-63673000,,,,-63673000,,3,548691479119,449997416127,0.82,0.0000007194,0.0000008121,0.0000008590,0.0000005900
2003,2,UA,19977,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,2042,2073,112756800,343977,259837,13529098,495876,296542,822711,770285,-33328000,-26368000,78327000,578000,8744000,8408000,336000,268000,268000,,1099000,19000,1080000,,9101000,98117000,38275000,14251000,18363000,20523000,10148000,6347000,,8690000,7888000,124485000,-4743000,-274000,605000,-1414000,,-1134000,-6960000,-33328000,,-33328000,,,,-33328000,,3,102003627534,77052583654,0.76,0.0000010165,0.0000009619,0.0000012204,0.0000007679
2003,2,UA,19977,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,2424,2422,278235160,735608,492326,38965958,5804375,553910,1605494,1543462,-174664000,-127467000,272685000,13501000,48992000,47724000,1268000,1728000,1728000,,2090000,66000,2024000,,37562000,376558000,161238000,52487000,71812000,70155000,48331000,23451000,,43637000,32914000,504025000,-30622000,-997000,1156000,-4776000,,-11958000,-47197000,-174664000,,-174664000,,,,-174664000,,3,407460627280,272704294660,0.67,0.0000009999,0.0000009242,0.0000012370,0.0000006692
2003,2,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,238917,237625,8724211300,31936505,21386020,79649175,29371715,3646220,22369596,19287023,245901000,140332000,1434652000,5778000,19825000,19024000,801000,3317000,3317000,,48446000,,48446000,,3069000,1515087000,452366000,163992000,116766000,281968000,153184000,107905000,,95516000,3058000,1374755000,-22634000,7908000,11000,,,271035000,256320000,396652000,150751000,245901000,,,,245901000,,3,116447523261100,77978133844400,0.67,0.0000000184,0.0000000130,0.0000000118,0.0000000123
2003,3,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,199080,195645,8001234161,26839745,19770559,108357471,38692974,3947849,32068202,26948845,-276719000,-195934000,2605364000,13180000,43456000,32526000,10930000,2030000,2030000,,18112000,,18112000,,422404000,3104546000,993469000,339529000,348545000,584486000,281301000,267615000,,208803000,276732000,3300480000,-91035000,11662000,,1801000,,-3213000,-80785000,-276719000,,-276719000,,,,-276719000,,3,105959260458505,78051181577591,0.74,0.0000000334,0.0000000293,0.0000000311,0.0000000246
2003,3,AA,19805,American Airlines Inc.,10049,A,AA,American Airlines Inc.,3,6372,6315,582828303,1392535,1113866,86392559,7799478,725666,3195405,2978407,144784000,162034000,517890000,5234000,37968000,35795000,2173000,14259000,14259000,,3600000,,3600000,,83965000,662916000,131123000,52361000,95840000,55630000,53495000,14883000,,44749000,52801000,500882000,-19439000,2490000,,385000,,-686000,-17250000,144784000,,144784000,,,,144784000,,3,1010515303310,808294684756,0.80,0.0000006407,0.0000006560,0.0000004957,0.0000005125
2003,3,AA,19805,American Airlines Inc.,10050,L,AA,American Airlines Inc.,3,23980,23671,1288165632,4115688,2944180,67926186,3689883,1090819,4730479,4098836,79002000,97286000,571956000,1538000,31910000,29511000,2399000,587000,587000,,3976000,,3976000,,92730000,702697000,173481000,62684000,76174000,117011000,62179000,13868000,,43258000,56756000,605411000,-20605000,2640000,,408000,,-727000,-18284000,79002000,,79002000,,,,79002000,,3,4489470668472,3211567483420,0.72,0.0000001781,0.0000001565,0.0000001349,0.0000001274
2003,3,AA,19805,American Airlines Inc.,10052,P,AA,American Airlines Inc.,3,785,779,81618800,172192,142191,16466127,565534,154332,558247,532054,28694000,31968000,92436000,940000,16818000,16430000,388000,,,,643000,,643000,,14987000,125824000,23523000,9762000,18508000,8278000,9656000,5450000,,8890000,9789000,93856000,-3690000,473000,,73000,,-130000,-3274000,28694000,,28694000,,,,28694000,,3,26574735744,21944621412,0.83,0.0000042122,0.0000047347,0.0000035318,0.0000034783
2003,3,AS,19930,Alaska Airlines Inc.,6031,D,AS,Alaska Airlines Inc.,3,45969,46983,1603703869,6099047,4292809,44336585,9243175,965343,6302957,5440290,29274000,58969000,490886000,4383000,18792000,16202000,2590000,1303000,1355000,-52000,8757000,8960000,-203000,1436000,30012000,555569000,178627000,53616000,50028000,97250000,57794000,26513000,,28088000,4684000,496600000,-10313000,-339000,,-724000,,2022000,-9354000,49615000,20341000,29274000,,,,29274000,,3,5887672328121,4144033118487,0.70,0.0000001185,0.0000000944,0.0000000843,0.0000000834
2003,3,AS,19930,Alaska Airlines Inc.,16031,L,AS,Alaska Airlines Inc.,3,2246,2199,77529734,306150,222532,1533478,2567,135714,400438,357062,299000,1050000,28245000,348000,611000,465000,146000,,,,492000,503000,-11000,,,29696000,11666000,3439000,2893000,4211000,3247000,1541000,,1649000,,28646000,-600000,-20000,,-42000,,118000,-544000,506000,207000,299000,,,,299000,,3,41548841100,30200707848,0.73,0.0000009352,0.0000007147,0.0000006895,0.0000006798
2003,3,B6,20409,JetBlue Airways,6673,D,B6,JetBlue Airways,2,44911,17175,552681672,2759916,2413847,588443,1482723,233226,3340521,2934673,29043000,53885000,264431000,367000,880000,185000,696000,,,,4898000,4898000,,,3000000,273576000,83458000,17232000,20266000,45609000,22636000,16297000,,13700000,493000,219690000,-7857000,1404000,,420000,,1564000,-4469000,49417000,20374000,29043000,,,,29043000,,2,643684169016,562971880422,0.87,0.0000004697,0.0000004250,0.0000003413,0.0000004108
2003,3,DL,19790,Delta Air Lines Inc.,1260,D,DL,Delta Air Lines Inc.,3,167244,166147,7580526915,27070886,20256533,129794227,101502943,3455012,22545185,18162000,-203635000,-175726000,2532243000,20083000,54872000,41868000,13004000,28969000,28969000,,93506000,203000,93303000,,208697000,2938370000,845890000,235319000,274253000,458151000,247443000,177820000,,213345000,661875000,3114096000,-137525000,-886000,-2687000,490000,,25736000,-114872000,-290598000,-86963000,-203635000,,,,-203635000,,3,93530235980632,69986564593396,0.75,0.0000000362,0.0000000314,0.0000000333,0.0000000271
2003,3,DL,19790,Delta Air Lines Inc.,10260,L,DL,Delta Air Lines Inc.,3,4613,4590,253176925,838514,621358,13807528,266354,346825,1100714,971212,3318000,4745000,130410000,262000,6528000,6268000,260000,,,,-2691000,756000,-3447000,,15783000,150292000,46212000,12350000,14028000,23434000,12656000,9095000,,11993000,15779000,145547000,-7034000,-45000,-137000,25000,,1316000,-5875000,-1130000,-4448000,3318000,,,,3318000,,3,290817618050,215502488350,0.74,0.0000006051,0.0000005168,0.0000005005,0.0000004484
2003,3,DL,19790,Delta Air Lines Inc.,10261,A,DL,Delta Air Lines Inc.,3,6239,6227,515701255,1288811,1072610,66714086,4025738,990941,3312734,3088854,20257000,25618000,486575000,4695000,36545000,35864000,681000,,,,-11957000,1109000,-13066000,,48604000,564462000,189494000,46257000,52684000,88011000,47534000,34159000,,43090000,37615000,538844000,-26419000,-170000,-516000,94000,,4944000,-22067000,3551000,-16706000,20257000,,,,20257000,,3,1277135661151,1062893226010,0.83,0.0000004578,0.0000004420,0.0000004219,0.0000003810
2003,3,DL,19790,Delta Air Lines Inc.,10262,P,DL,Delta Air Lines Inc.,3,184,184,16493620,44514,37354,1121296,0,50953,146746,140432,-12763000,-12458000,25964000,232000,982000,940000,42000,,,,-661000,76000,-737000,,5606000,32123000,22675000,2048000,2998000,5009000,2705000,1944000,,5061000,2141000,44581000,-1503000,-10000,-29000,5000,,281000,-1256000,-13714000,-951000,-12763000,,,,-12763000,,3,2268121842,1903298362,0.84,0.0000136416,0.0000141628,0.0000196555,0.0000114474
2003,3,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,2,15141,14960,1049307933,1987588,1483828,3250999,5809614,409192,2007737,1716359,1998000,22330000,155707000,1273000,1239000,1096000,143000,580000,580000,,3678000,3634000,44000,3344000,,165821000,64379000,17051000,2381000,27463000,16471000,9784000,,5870000,92000,143491000,-16000,-3494000,,-1883000,,-13433000,-18825000,3505000,1507000,1998000,,,,1998000,,2,813305108896,607170546976,0.75,0.0000002564,0.0000002039,0.0000001764,0.0000001914
2003,3,F9,20436,Frontier Airlines Inc.,16460,I,F9,Frontier Airlines Inc.,2,138,137,12330000,18084,13531,10175,10697,12648,36711,33994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228726432,171140088,0.75,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2003,3,G4,20368,Allegiant Air,6035,D,G4,Allegiant Air,4,1392,1394,44588800,212088,150224,0,0,451369,202580,177539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95729948472,67806456656,0.71,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2003,3,HA,19690,Hawaiian Airlines Inc.,5375,D,HA,Hawaiian Airlines Inc.,2,12443,13051,581595778,1954927,1532603,20978286,325813,243503,1184154,992554,-68185000,41267000,172496000,15000,6501000,5638000,863000,2034000,2034000,,3499000,,3499000,,3882000,188426000,62703000,15065000,20057000,23624000,10911000,10536000,,1776000,2489000,147160000,-72000,-3000,,-16000,,-100949000,-101040000,-59774000,8412000,-68185000,,,,-68185000,,2,476030589281,373193428309,0.78,0.0000004622,0.0000003958,0.0000003091,0.0000003624
2003,3,HA,19690,Hawaiian Airlines Inc.,15375,P,HA,Hawaiian Airlines Inc.,2,34,33,2904000,8559,5380,65697,1986,16380,11165,10480,2874000,2521000,6526000,727000,246000,221000,25000,-1000,-1000,,57000,,57000,,19000,7573000,1950000,511000,759000,850000,417000,403000,,67000,95000,5052000,,,,,,-2000,-2000,2519000,-355000,2874000,,,,2874000,,2,140196420,88124400,0.63,0.0000740545,0.0000540196,0.0000360366,0.0000465490
2003,3,NK,20416,Spirit Air Lines,6830,D,NK,Spirit Air Lines,2,8506,8506,265387200,1326936,1080109,490423,1612653,183760,1409434,1196832,417000,1885000,104955000,112000,87000,87000,,760000,760000,,3712000,,3712000,,,109626000,41279000,20478000,6213000,18966000,12013000,4037000,,4754000,,107740000,-1497000,29000,,,,,-1469000,417000,,417000,,,,417000,,2,243837759360,198480829840,0.81,0.0000005288,0.0000004496,0.0000004419,0.0000004304
2003,3,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,143559,142444,5554991100,20606316,15579419,89313600,77888260,4408210,22832135,19390085,-259856000,1084000,2038317000,23736000,29931000,23097000,6834000,3933000,3933000,,84466000,63113000,21353000,,413311000,2593694000,659723000,314672000,228229000,461264000,233478000,106613000,,152001000,436630000,2592610000,-49591000,-5981000,-1139000,-28969000,,-175260000,-260940000,-259856000,,-259856000,,,,-259856000,,3,90836968254360,68677350629990,0.76,0.0000000297,0.0000000286,0.0000000285,0.0000000224
2003,3,UA,19977,United Air Lines Inc.,10874,A,UA,United Air Lines Inc.,3,4594,4570,442898620,1121923,957529,46192645,10739709,520266,2347257,2203522,-38120000,27967000,402224000,12835000,23426000,21870000,1556000,16285000,16285000,,3592000,51000,3541000,,35866000,494228000,137053000,45127000,75693000,75455000,44593000,23765000,,37263000,27312000,466261000,-19260000,-1154000,-2398000,-6524000,,-36751000,-66087000,-38120000,,-38120000,,,,-38120000,,3,583698391518,498169782714,0.85,0.0000008074,0.0000008467,0.0000007988,0.0000006891
2003,3,UA,19977,United Air Lines Inc.,10876,L,UA,United Air Lines Inc.,3,2050,2067,113081640,344446,273966,13567762,573366,263140,822003,768744,-22185000,-7502000,90521000,655000,7365000,7012000,353000,268000,268000,,1369000,12000,1357000,,8836000,109014000,36048000,12060000,18006000,17234000,10701000,7598000,,8633000,6236000,116516000,-3615000,-265000,-21000,-1374000,,-9408000,-14683000,-22185000,,-22185000,,,,-22185000,,3,90637520440,72091413240,0.80,0.0000012556,0.0000012027,0.0000012855,0.0000009987
2003,3,UA,19977,United Air Lines Inc.,10877,P,UA,United Air Lines Inc.,3,2900,2898,337053500,892829,762375,36872962,5648745,616705,1953714,1872546,-95480000,-13593000,457342000,11798000,45576000,43664000,1912000,,,,2675000,60000,2615000,,43026000,560417000,177929000,63682000,86435000,61537000,77955000,28570000,,46435000,31467000,574010000,-26678000,-1422000,-588000,-8372000,,-44827000,-81887000,-95480000,,-95480000,,,,-95480000,,3,550612108445,470160474375,0.85,0.0000009727,0.0000010178,0.0000010425,0.0000008306
2003,3,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,242578,241010,8850170100,32414755,21724504,84119672,12794000,3741360,22636335,19373168,106097000,185325000,1469912000,2912000,20942000,20070000,872000,3508000,3508000,,53248000,,53248000,,2882000,1553404000,468418000,170949000,116152000,276249000,139789000,95047000,,97441000,4034000,1368079000,-21328000,7785000,16000,,,-536000,-14063000,171262000,65165000,106097000,,,,106097000,,3,121275267766800,81279190285440,0.67,0.0000000181,0.0000000128,0.0000000113,0.0000000121
